ID;Case Number;Date;Block;IUCR;Primary Type;Description;Location Description;Arrest;Domestic;Beat;District;Ward;Community Area;FBI Code; X Coordinate;Y Coordinate;Year;Updated on;Latitude;Longitude;Location
13743848;JJ142662;02/07/2025 09.40;023XX N Lincoln Ave;1360;CRIMINAL TRESPASS;TO VEHICLE;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1812;18;43;7;26;1171084;1915656;2025;2025 Feb 15 03:41:40 PM;41.92403461;-87.64678817;POINT (-87.646788167 41.924034609)
13742564;JJ141681;02/07/2025 09.35;059XX W ROOSEVELT RD;1330;CRIMINAL TRESPASS;TO LAND;APARTMENT;FALSE;FALSE;1513;15;29;25;26;1136772;1894065;2025;2025 Feb 15 03:41:40 PM;41.86547078;-87.77338324;POINT (-87.773383242 41.865470783)
13743589;JJ143168;02/07/2025 09.30;012XX W LUNT AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;FALSE;FALSE;2431;24;49;1;26;1166482;1946646;2025;2025 Feb 15 03:41:40 PM;42.00917215;-87.66280652;POINT (-87.66280652 42.009172154)
13742487;JJ141672;02/07/2025 09.29;005XX W BELMONT AVE;486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;FALSE;TRUE;1925;19;44;6;08B;1172211;1921511;2025;2025 Feb 15 03:41:40 PM;41.94007614;-87.6424738;POINT (-87.642473797 41.940076135)
13742388;JJ141648;02/07/2025 09.25;074XX S SOUTH SHORE DR;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;FALSE;FALSE;334;3;7;43;26;1195711;1856699;2025;2025 Feb 15 03:41:40 PM;41.76167803;-87.55825566;POINT (-87.558255664 41.761678034)
13742439;JJ141644;02/07/2025 09.25;044XX W KINZIE ST;560;ASSAULT;SIMPLE;STREET;FALSE;FALSE;1113;11;28;26;08A;1146563;1902211;2025;2025 Feb 15 03:41:40 PM;41.8876435;-87.73723192;POINT (-87.737231923 41.887643504)
13742444;JJ141660;02/07/2025 09.25;081XX S ESSEX AVE;650;BURGLARY;HOME INVASION;RESIDENCE;FALSE;TRUE;422;4;7;46;5;1194260;1851555;2025;2025 Feb 15 03:41:40 PM;41.74759825;-87.56374226;POINT (-87.563742264 41.74759825)
13742842;JJ142183;02/07/2025 09.25;100XX W BALMORAL AVE;810;THEFT;OVER $500;AIRPORT TERMINAL UPPER LEVEL - SECURE AREA;FALSE;FALSE;1654;16;41;76;6;1108491;1934242;2025;2025 Feb 15 03:41:40 PM;41.97618213;-87.87642115;POINT (-87.876421145 41.976182125)
13742477;JJ141652;02/07/2025 09.15;085XX S OGLESBY AVE;495;BATTERY;AGGRAVATED OF A SENIOR CITIZEN;APARTMENT;TRUE;TRUE;412;4;8;46;04B;1193321;1848733;2025;2025 Feb 15 03:41:40 PM;41.73987744;-87.56727503;POINT (-87.56727503 41.739877436)
13742670;JJ141910;02/07/2025 09.15;064XX S OAKLEY AVE;1152;DECEPTIVE PRACTICE;ILLEGAL USE CASH CARD;APARTMENT;FALSE;FALSE;825;8;16;66;11;1162178;1861975;2025;2025 Feb 15 03:41:40 PM;41.77691951;-87.68101064;POINT (-87.681010642 41.776919506)
13743466;JJ141667;02/07/2025 09.15;005XX E 32ND ST;2820;OTHER OFFENSE;TELEPHONE THREAT;APARTMENT;FALSE;FALSE;211;2;4;35;08A;1180539;1883677;2025;2025 Feb 15 03:41:40 PM;41.83606971;-87.61303335;POINT (-87.613033345 41.836069707)
13742517;JJ141633;02/07/2025 09.13;086XX S COTTAGE GROVE AVE;860;THEFT;RETAIL THEFT;CONVENIENCE STORE;TRUE;FALSE;632;6;6;44;6;1183071;1847869;2025;2025 Feb 15 03:41:40 PM;41.73775077;-87.60485591;POINT (-87.604855911 41.737750767)
13742470;JJ141678;02/07/2025 09.10;002XX E OHIO ST;5000;OTHER OFFENSE;OTHER CRIME AGAINST PERSON;STREET;FALSE;FALSE;1834;18;2;8;26;1177903;1904245;2025;2025 Feb 15 03:41:40 PM;41.89256982;-87.62208039;POINT (-87.62208039 41.892569818)
13742973;JJ141768;02/07/2025 09.10;049XX N WINTHROP AVE;810;THEFT;OVER $500;STREET;FALSE;FALSE;2024;20;48;3;6;1167976;1933127;2025;2025 Feb 15 03:41:40 PM;41.97204349;-87.6577021;POINT (-87.657702096 41.972043485)
13746938;JJ141612;02/07/2025 09.03;053XX W WASHINGTON BLVD;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;FALSE;TRUE;1523;15;37;25;08B;1140868;1900237;2025;2025 Feb 15 03:41:40 PM;41.88233326;-87.7581946;POINT (-87.758194602 41.882333258)
13742415;JJ141683;02/07/2025 09.00;008XX S KEELER AVE;2021;NARCOTICS;POSSESS - BARBITURATES;STREET;TRUE;FALSE;1132;11;24;26;18;1148517;1895973;2025;2025 Feb 15 03:41:40 PM;41.87048825;-87.73021714;POINT (-87.730217137 41.870488249)
13742448;JJ141653;02/07/2025 09.00;021XX S KEELER AVE;420;BATTERY;AGGRAVATED - KNIFE / CUTTING INSTRUMENT;SIDEWALK;FALSE;FALSE;1012;10;24;29;04B;1148709;1889675;2025;2025 Feb 15 03:41:40 PM;41.85320207;-87.72967481;POINT (-87.729674813 41.853202065)
13742495;JJ141620;02/07/2025 09.00;007XX N FRANKLIN ST;1330;CRIMINAL TRESPASS;TO LAND;SMALL RETAIL STORE;FALSE;FALSE;1831;18;42;8;26;1174189;1905462;2025;2025 Feb 15 03:41:40 PM;41.89599301;-87.63568392;POINT (-87.635683921 41.895993005)
13742536;JJ141844;02/07/2025 09.00;079XX S KINGSTON AVE;880;THEFT;PURSE-SNATCHING;RESIDENCE;FALSE;FALSE;422;4;7;46;6;1194566;1852778;2025;2025 Feb 15 03:41:40 PM;41.75094674;-87.56258087;POINT (-87.562580867 41.750946744)
13743150;JJ142532;02/07/2025 09.00;037XX N RAVENSWOOD AVE;1220;DECEPTIVE PRACTICE;THEFT OF LOST / MISLAID PROPERTY;SMALL RETAIL STORE;FALSE;FALSE;1922;19;47;6;11;1163687;1924968;2025;2025 Feb 15 03:41:40 PM;41.94974656;-87.67370433;POINT (-87.673704332 41.949746558)
13743462;JJ142395;02/07/2025 09.00;071XX S RICHMOND ST;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;FALSE;FALSE;831;8;18;66;26;1157941;1857121;2025;2025 Feb 15 03:41:40 PM;41.76368655;-87.69667519;POINT (-87.696675192 41.763686554)
13744726;JJ143549;02/07/2025 09.00;017XX E 67TH ST;610;BURGLARY;FORCIBLE ENTRY;APARTMENT;FALSE;TRUE;332;3;5;43;5;1189108;1860905;2025;2025 Feb 15 03:41:40 PM;41.77338036;-87.58232131;POINT (-87.582321307 41.773380362)
13744879;JJ141727;02/07/2025 09.00;076XX S RHODES AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;STREET;FALSE;TRUE;624;6;6;69;14;1181230;1854378;2025;2025 Feb 15 03:41:40 PM;41.75565475;-87.61140071;POINT (-87.611400713 41.755654754)
13744880;JJ141738;02/07/2025 09.00;079XX S DOBSON AVE;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;FALSE;TRUE;624;6;8;44;08B;1184602;1852543;2025;2025 Feb 15 03:41:40 PM;41.75054102;-87.59910068;POINT (-87.599100677 41.750541016)
13745696;JJ145265;02/07/2025 09.00;002XX W 104TH ST;1120;DECEPTIVE PRACTICE;FORGERY;RESIDENCE;FALSE;FALSE;512;5;21;49;10;1176442;1835975;2025;2025 Feb 15 03:41:40 PM;41.70526345;-87.62949895;POINT (-87.629498947 41.705263447)
13746114;JJ146114;02/07/2025 09.00;099XX S PRINCETON AVE;810;THEFT;OVER $500;RESIDENCE;FALSE;FALSE;511;5;9;49;6;1176045;1838866;2025;2025 Feb 15 03:41:40 PM;41.71320565;-87.63086635;POINT (-87.630866349 41.713205653)
13746201;JJ146265;02/07/2025 09.00;109XX S STATE ST;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;513;5;9;49;7;1178189;1832614;2025;2025 Feb 15 03:41:40 PM;41.69600103;-87.62320314;POINT (-87.623203137 41.69600103)
13746608;JJ146767;02/07/2025 09.00;002XX E CHICAGO AVE;820;THEFT;$500 AND UNDER;HOSPITAL BUILDING / GROUNDS;FALSE;FALSE;1833;18;2;8;6;1178058;1905778;2025;2025 Feb 15 03:41:40 PM;41.89677291;-87.62146443;POINT (-87.621464432 41.896772914)
13748284;JJ147956;02/07/2025 09.00;017XX W FULLERTON AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1931;19;32;7;11;1164222;1915991;2025;2025 Feb 15 03:41:40 PM;41.92510186;-87.67199231;POINT (-87.671992307 41.92510186)
13748289;JJ147955;02/07/2025 09.00;017XX W Fullerton Ave;1220;DECEPTIVE PRACTICE;THEFT OF LOST / MISLAID PROPERTY;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1931;19;32;7;11;1164222;1915991;2025;2025 Feb 15 03:41:40 PM;41.92510186;-87.67199231;POINT (-87.671992307 41.92510186)
13742377;JJ141617;02/07/2025 08.58;011XX N RIDGEWAY AVE;2024;NARCOTICS;POSSESS - HEROIN (WHITE);SIDEWALK;TRUE;FALSE;1112;11;36;23;18;1151161;1907625;2025;2025 Feb 15 03:41:40 PM;41.90241118;-87.72020441;POINT (-87.720204412 41.902411178)
13742698;JJ142106;02/07/2025 08.57;018XX S WABASH AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;FALSE;TRUE;131;1;3;33;26;1177049;1891470;2025;2025 Feb 15 03:41:40 PM;41.85753386;-87.62560361;POINT (-87.625603607 41.857533855)
13742347;JJ141608;02/07/2025 08.56;004XX S HOMAN AVE;2024;NARCOTICS;POSSESS - HEROIN (WHITE);SIDEWALK;TRUE;FALSE;1133;11;28;27;18;1153787;1897737;2025;2025 Feb 15 03:41:40 PM;41.87522562;-87.71082213;POINT (-87.710822131 41.875225616)
13742387;JJ141630;02/07/2025 08.46;014XX S JEFFERSON ST;2093;NARCOTICS;FOUND SUSPECT NARCOTICS;WAREHOUSE;TRUE;FALSE;124;1;28;28;18;1172551;1893526;2025;2025 Feb 15 03:41:40 PM;41.86327623;-87.642053;POINT (-87.642053002 41.863276227)
13742488;JJ141625;02/07/2025 08.44;001XX W WACKER DR;1330;CRIMINAL TRESPASS;TO LAND;RESIDENCE;FALSE;FALSE;122;1;42;32;26;1175349;1902127;2025;2025 Feb 15 03:41:40 PM;41.88681562;-87.63152371;POINT (-87.631523712 41.886815622)
13742565;JJ141615;02/07/2025 08.39;012XX W 111TH ST;1310;CRIMINAL DAMAGE;TO PROPERTY;GAS STATION;FALSE;FALSE;2234;22;21;75;14;1170140;1831176;2025;2025 Feb 15 03:41:40 PM;41.69223326;-87.65271504;POINT (-87.652715044 41.692233255)
13742364;JJ141592;02/07/2025 08.38;035XX W CHICAGO AVE;2024;NARCOTICS;POSSESS - HEROIN (WHITE);STREET;TRUE;FALSE;1121;11;27;23;18;1152798;1905111;2025;2025 Feb 15 03:41:40 PM;41.89548026;-87.71425805;POINT (-87.714258048 41.895480257)
13742921;JJ142399;02/07/2025 08.30;0000X E GRAND AVE;710;THEFT;THEFT FROM MOTOR VEHICLE;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1834;18;42;8;6;1176752;1903915;2025;2025 Feb 15 03:41:40 PM;41.89169039;-87.62631748;POINT (-87.626317482 41.891690385)
13743653;JJ143156;02/07/2025 08.30;009XX W GARFIELD BLVD;820;THEFT;$500 AND UNDER;STREET;FALSE;FALSE;712;7;16;68;6;1171126;1868231;2025;2025 Feb 15 03:41:40 PM;41.79389575;-87.64802474;POINT (-87.648024742 41.793895746)
13747610;JJ147882;02/07/2025 08.30;077XX S LANGLEY AVE;560;ASSAULT;SIMPLE;RESIDENCE;FALSE;FALSE;624;6;6;69;08A;1182237;1853799;2025;2025 Feb 15 03:41:40 PM;41.75404267;-87.60772823;POINT (-87.607728234 41.754042669)
13742616;JJ141843;02/07/2025 08.25;111XX S NORMAL AVE;1187;DECEPTIVE PRACTICE;STATE BENEFITS FRAUD;RESIDENCE;FALSE;FALSE;2233;22;21;49;11;1174950;1830984;2025;2025 Feb 15 03:41:40 PM;41.69160073;-87.63511063;POINT (-87.635110634 41.691600734)
13742374;JJ141626;02/07/2025 08.15;047XX S WESTERN AVE;820;THEFT;$500 AND UNDER;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;922;9;15;58;6;1161164;1873304;2025;2025 Feb 15 03:41:40 PM;41.80802882;-87.68441446;POINT (-87.684414463 41.808028819)
13742428;JJ141553;02/07/2025 08.15;063XX S KEDZIE AVE;860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;TRUE;FALSE;823;8;14;66;6;1156143;1862448;2025;2025 Feb 15 03:41:40 PM;41.77834098;-87.70312224;POINT (-87.703122242 41.778340981)
13745287;JJ145082;02/07/2025 08.11;021XX N MEADE AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;FALSE;FALSE;2512;25;36;19;11;1135388;1913691;2025;2025 Feb 15 03:41:40 PM;41.91935176;-87.77799774;POINT (-87.777997739 41.919351755)
13742475;JJ141804;02/07/2025 08.00;055XX S DORCHESTER AVE;820;THEFT;$500 AND UNDER;STREET;FALSE;FALSE;235;2;5;41;6;1186497;1868390;2025;2025 Feb 15 03:41:40 PM;41.79398198;-87.59165581;POINT (-87.591655814 41.793981982)
13742700;JJ142103;02/07/2025 08.00;018XX W WARNER AVE;810;THEFT;OVER $500;SIDEWALK;FALSE;FALSE;1912;19;47;5;6;1163363;1927590;2025;2025 Feb 15 03:41:40 PM;41.95694829;-87.67482126;POINT (-87.674821256 41.956948291)
13743135;JJ142571;02/07/2025 08.00;070XX S OGLESBY AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;331;3;5;43;7;1192993;1858462;2025;2025 Feb 15 03:41:40 PM;41.76658261;-87.56815973;POINT (-87.568159733 41.766582611)
13745653;JJ144376;02/07/2025 08.00;068XX S HARPER AVE;430;BATTERY;AGGRAVATED - OTHER DANGEROUS WEAPON;STREET;FALSE;FALSE;332;3;5;43;04B;1187562;1860004;2025;2025 Feb 15 03:41:40 PM;41.77094485;-87.58801712;POINT (-87.588017121 41.770944848)
13743276;JJ142727;02/07/2025 07.55;007XX W 79TH ST;1152;DECEPTIVE PRACTICE;ILLEGAL USE CASH CARD;CONVENIENCE STORE;FALSE;FALSE;621;6;17;71;11;1172563;1852485;2025;2025 Feb 15 03:41:40 PM;41.75065531;-87.64321868;POINT (-87.643218683 41.750655309)
13742560;JJ141576;02/07/2025 07.53;086XX S COTTAGE GROVE AVE;860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;FALSE;FALSE;632;6;6;44;6;1183071;1847869;2025;2025 Feb 15 03:41:40 PM;41.73775077;-87.60485591;POINT (-87.604855911 41.737750767)
13742715;JJ142006;02/07/2025 07.50;035XX W 79TH ST;890;THEFT;FROM BUILDING;MEDICAL / DENTAL OFFICE;FALSE;FALSE;835;8;18;70;6;1154220;1852014;2025;2025 Feb 15 03:41:40 PM;41.74974688;-87.71044913;POINT (-87.710449125 41.749746883)
13742905;JJ142243;02/07/2025 07.50;061XX N RICHMOND ST;610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;FALSE;FALSE;2413;24;50;2;5;1155567;1940697;2025;2025 Feb 15 03:41:40 PM;41.99307542;-87.70312719;POINT (-87.703127193 41.993075419)
13742389;JJ141538;02/07/2025 07.46;109XX S DOTY AVE E;820;THEFT;$500 AND UNDER;DEPARTMENT STORE;TRUE;FALSE;513;5;10;51;6;1185667;1832643;2025;2025 Feb 15 03:41:40 PM;41.69590816;-87.59582281;POINT (-87.595822806 41.695908161)
13742745;JJ142043;02/07/2025 07.45;025XX W ADDISON ST;890;THEFT;FROM BUILDING;SCHOOL - PUBLIC GROUNDS;FALSE;FALSE;1921;19;47;5;6;1158854;1923830;2025;2025 Feb 15 03:41:40 PM;41.94672451;-87.69150118;POINT (-87.691501175 41.946724511)
13742393;JJ141532;02/07/2025 07.44;115XX S HALSTED ST;910;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;524;5;21;53;7;1173048;1828494;2025;2025 Feb 15 03:41:40 PM;41.68480988;-87.64214721;POINT (-87.642147208 41.684809877)
13742948;JJ141637;02/07/2025 07.44;065XX N SHERIDAN RD;860;THEFT;RETAIL THEFT;DRUG STORE;FALSE;FALSE;2432;24;49;1;6;1167075;1943506;2025;2025 Feb 15 03:41:40 PM;42.00054318;-87.66071547;POINT (-87.660715471 42.000543176)
13742345;JJ141525;02/07/2025 07.40;062XX S ARTESIAN AVE;1822;NARCOTICS;MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS;SIDEWALK;TRUE;FALSE;825;8;16;66;18;1161112;1863129;2025;2025 Feb 15 03:41:40 PM;41.78010837;-87.68488669;POINT (-87.684886686 41.780108365)
13742748;JJ142155;02/07/2025 07.35;004XX N LARAMIE AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1532;15;37;25;7;1141617;1902686;2025;2025 Feb 15 03:41:40 PM;41.88903981;-87.75538366;POINT (-87.755383664 41.889039808)
13742515;JJ141598;02/07/2025 07.28;001XX E 71ST ST;930;MOTOR VEHICLE THEFT;THEFT / RECOVERY - AUTOMOBILE;STREET;TRUE;FALSE;322;3;6;69;7;1178501;1857975;2025;2025 Feb 15 03:41:40 PM;41.76558773;-87.62129265;POINT (-87.621292649 41.765587727)
13743692;JJ142410;02/07/2025 07.26;076XX S CARPENTER ST;1565;SEX OFFENSE;INDECENT SOLICITATION OF A CHILD;APARTMENT;FALSE;FALSE;612;6;17;71;17;1170638;1854168;2025;2025 Feb 15 03:41:40 PM;41.75531584;-87.65022382;POINT (-87.650223819 41.755315836)
13742343;JJ141516;02/07/2025 07.25;012XX N KEELER AVE;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;FALSE;TRUE;2534;25;37;23;08B;1148148;1908134;2025;2025 Feb 15 03:41:40 PM;41.90386649;-87.73125861;POINT (-87.731258614 41.903866485)
13742327;JJ141518;02/07/2025 07.20;072XX N WOLCOTT AVE;460;BATTERY;SIMPLE;SIDEWALK;FALSE;FALSE;2424;24;49;1;08B;1162288;1947999;2025;2025 Feb 15 03:41:40 PM;42.01297392;-87.67819936;POINT (-87.678199355 42.01297392)
13742323;JJ141534;02/07/2025 07.15;0000X W TERMINAL ST;1350;CRIMINAL TRESPASS;TO STATE SUP LAND;AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA;TRUE;FALSE;1653;16;41;76;26;1101811;1934419;2025;2025 Feb 15 03:41:40 PM;41.97676298;-87.90098372;POINT (-87.900983721 41.976762981)
13742563;JJ141522;02/07/2025 07.13;015XX W 77TH ST;560;ASSAULT;SIMPLE;RESIDENCE;FALSE;FALSE;612;6;17;71;08A;1167270;1853664;2025;2025 Feb 15 03:41:40 PM;41.75400551;-87.66258107;POINT (-87.662581071 41.754005513)
13742457;JJ141530;02/07/2025 07.05;057XX S CICERO AVE;460;BATTERY;SIMPLE;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;TRUE;FALSE;813;8;13;56;08B;1145654;1866253;2025;2025 Feb 15 03:41:40 PM;41.78898704;-87.74147999;POINT (-87.74147999 41.788987036)
13742300;JJ141503;02/07/2025 07.00;013XX S CENTRAL PARK AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;TRUE;FALSE;1021;10;24;29;7;1152591;1893362;2025;2025 Feb 15 03:41:40 PM;41.86324385;-87.71532904;POINT (-87.715329039 41.86324385)
13742361;JJ141527;02/07/2025 07.00;106XX S GREEN BAY AVE;820;THEFT;$500 AND UNDER;VEHICLE NON-COMMERCIAL;FALSE;FALSE;432;4;10;52;6;1200525;1834912;2025;2025 Feb 15 03:41:40 PM;41.70177251;-87.54134704;POINT (-87.541347043 41.701772511)
13742372;JJ141583;02/07/2025 07.00;076XX S PHILLIPS AVE;630;BURGLARY;ATTEMPT FORCIBLE ENTRY;APARTMENT;FALSE;FALSE;421;4;7;43;5;1193856;1854827;2025;2025 Feb 15 03:41:40 PM;41.75658679;-87.56511556;POINT (-87.565115559 41.756586786)
13742522;JJ141536;02/07/2025 07.00;030XX W 63RD ST;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;823;8;15;66;7;1157031;1862702;2025;2025 Feb 15 03:41:40 PM;41.77902009;-87.6998599;POINT (-87.6998599 41.779020089)
13742679;JJ142059;02/07/2025 07.00;064XX N NEWGARD AVE;710;THEFT;THEFT FROM MOTOR VEHICLE;STREET;FALSE;FALSE;2432;24;49;1;6;1165432;1942961;2025;2025 Feb 15 03:41:40 PM;41.99908294;-87.66677532;POINT (-87.666775321 41.999082941)
13743273;JJ141852;02/07/2025 07.00;033XX S LAWNDALE AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;COMMERCIAL / BUSINESS OFFICE;FALSE;FALSE;1031;10;22;30;7;1152240;1882163;2025;2025 Feb 15 03:41:40 PM;41.83251935;-87.71691263;POINT (-87.716912629 41.832519353)
